student_id,placed,package_lpa,role_type,company_type
2823,0,0.0,Not Placed,Not Placed
2824,0,0.0,Not Placed,Not Placed
2825,1,4.91,Data Analyst,Product
2826,1,7.15,Data Analyst,Service
2827,0,0.0,Not Placed,Not Placed
2828,1,5.77,Software Engineer,Consulting
2829,0,0.0,Not Placed,Not Placed
2830,0,0.0,Not Placed,Not Placed
2831,1,7.77,Consulting,Core
2832,0,0.0,Not Placed,Not Placed
2833,0,0.0,Not Placed,Not Placed
2834,0,0.0,Not Placed,Not Placed
2835,1,5.72,Product Analyst,Product
2836,0,0.0,Not Placed,Not Placed
2837,0,0.0,Not Placed,Not Placed
2838,0,0.0,Not Placed,Not Placed
2839,1,3.83,Core Engineering,Consulting
2840,1,6.78,Software Engineer,Service
2841,0,0.0,Not Placed,Not Placed
2842,1,11.45,Software Engineer,Product
2843,1,5.31,Product Analyst,Core
2844,0,0.0,Not Placed,Not Placed
2845,0,0.0,Not Placed,Not Placed
2846,0,0.0,Not Placed,Not Placed
2847,1,6.59,Business Analyst,Service
2848,1,6.24,Product Analyst,Service
2849,0,0.0,Not Placed,Not Placed
2850,1,10.63,Data Analyst,Service
2851,1,7.04,Consulting,Startup
2852,1,5.34,Business Analyst,Startup
2853,0,0.0,Not Placed,Not Placed
2854,0,0.0,Not Placed,Not Placed
2855,0,0.0,Not Placed,Not Placed
2856,1,7.28,Software Engineer,Consulting
2857,0,0.0,Not Placed,Not Placed
2858,0,0.0,Not Placed,Not Placed
2859,0,0.0,Not Placed,Not Placed
2860,0,0.0,Not Placed,Not Placed
2861,1,5.31,Data Analyst,Consulting
2862,0,0.0,Not Placed,Not Placed
2863,0,0.0,Not Placed,Not Placed
2864,0,0.0,Not Placed,Not Placed
2865,0,0.0,Not Placed,Not Placed
2866,0,0.0,Not Placed,Not Placed
2867,1,3.0,Core Engineering,Product
2868,0,0.0,Not Placed,Not Placed
2869,1,7.44,Data Analyst,Service
2870,0,0.0,Not Placed,Not Placed
2871,0,0.0,Not Placed,Not Placed
2872,0,0.0,Not Placed,Not Placed
2873,0,0.0,Not Placed,Not Placed
2874,1,7.63,Business Analyst,Product
2875,0,0.0,Not Placed,Not Placed
2876,0,0.0,Not Placed,Not Placed
2877,1,6.4,Product Analyst,Core
2878,1,5.82,Software Engineer,Service
2879,0,0.0,Not Placed,Not Placed
2880,0,0.0,Not Placed,Not Placed
2881,0,0.0,Not Placed,Not Placed
2882,1,6.81,Software Engineer,Service
2883,1,5.07,Product Analyst,Startup
2884,0,0.0,Not Placed,Not Placed
2885,1,8.41,Software Engineer,Product
2886,0,0.0,Not Placed,Not Placed
2887,0,0.0,Not Placed,Not Placed
2888,1,8.03,Core Engineering,Startup
2889,0,0.0,Not Placed,Not Placed
2890,1,4.86,Product Analyst,Service
2891,1,6.56,Data Analyst,Service
2892,1,6.5,Software Engineer,Startup
2893,0,0.0,Not Placed,Not Placed
2894,0,0.0,Not Placed,Not Placed
2895,0,0.0,Not Placed,Not Placed
2896,1,5.17,Business Analyst,Service
2897,1,4.88,Consulting,Consulting
2898,1,7.34,Consulting,Core
2899,0,0.0,Not Placed,Not Placed
2900,0,0.0,Not Placed,Not Placed
2901,0,0.0,Not Placed,Not Placed
2902,0,0.0,Not Placed,Not Placed
2903,0,0.0,Not Placed,Not Placed
2904,1,5.89,Core Engineering,Service
2905,0,0.0,Not Placed,Not Placed
2906,1,6.33,Product Analyst,Startup
2907,1,4.95,Consulting,Service
2908,0,0.0,Not Placed,Not Placed
2909,0,0.0,Not Placed,Not Placed
2910,0,0.0,Not Placed,Not Placed
2911,1,8.49,Data Analyst,Service
2912,0,0.0,Not Placed,Not Placed
2913,1,5.57,Core Engineering,Service
2914,0,0.0,Not Placed,Not Placed
2915,1,3.83,Consulting,Service
2916,0,0.0,Not Placed,Not Placed
2917,0,0.0,Not Placed,Not Placed
2918,0,0.0,Not Placed,Not Placed
2919,0,0.0,Not Placed,Not Placed
2920,1,6.25,Consulting,Service
2921,0,0.0,Not Placed,Not Placed
2922,0,0.0,Not Placed,Not Placed
2923,0,0.0,Not Placed,Not Placed
2924,0,0.0,Not Placed,Not Placed
2925,1,4.54,Business Analyst,Core
2926,0,0.0,Not Placed,Not Placed
2927,0,0.0,Not Placed,Not Placed
2928,0,0.0,Not Placed,Not Placed
2929,1,5.65,Software Engineer,Product
2930,0,0.0,Not Placed,Not Placed
2931,0,0.0,Not Placed,Not Placed
2932,0,0.0,Not Placed,Not Placed
2933,1,5.1,Product Analyst,Product
2934,0,0.0,Not Placed,Not Placed
2935,1,4.7,Consulting,Service
2936,0,0.0,Not Placed,Not Placed
2937,1,7.48,Core Engineering,Consulting
2938,0,0.0,Not Placed,Not Placed
2939,1,4.3,Product Analyst,Startup
2940,1,7.07,Product Analyst,Core
2941,1,4.14,Core Engineering,Startup
2942,1,4.98,Consulting,Core
2943,1,4.49,Product Analyst,Startup
2944,1,4.6,Software Engineer,Service
2945,0,0.0,Not Placed,Not Placed
2946,0,0.0,Not Placed,Not Placed
2947,1,6.61,Data Analyst,Product
2948,0,0.0,Not Placed,Not Placed
2949,1,5.48,Business Analyst,Service
2950,1,6.42,Consulting,Product
2951,1,4.16,Core Engineering,Product
2952,1,6.14,Consulting,Product
2953,0,0.0,Not Placed,Not Placed
2954,0,0.0,Not Placed,Not Placed
2955,0,0.0,Not Placed,Not Placed
2956,1,5.42,Product Analyst,Service
2957,0,0.0,Not Placed,Not Placed
2958,0,0.0,Not Placed,Not Placed
2959,1,7.4,Software Engineer,Service
2960,1,3.72,Product Analyst,Core
2961,0,0.0,Not Placed,Not Placed
2962,1,7.74,Product Analyst,Product
2963,1,7.32,Business Analyst,Consulting
2964,0,0.0,Not Placed,Not Placed
2965,0,0.0,Not Placed,Not Placed
2966,0,0.0,Not Placed,Not Placed
2967,0,0.0,Not Placed,Not Placed
2968,1,6.37,Software Engineer,Startup
2969,1,5.85,Business Analyst,Consulting
2970,0,0.0,Not Placed,Not Placed
2971,1,6.36,Core Engineering,Core
2972,1,6.64,Business Analyst,Consulting
2973,0,0.0,Not Placed,Not Placed
2974,1,3.71,Business Analyst,Startup
2975,1,5.02,Software Engineer,Service
2976,0,0.0,Not Placed,Not Placed
2977,0,0.0,Not Placed,Not Placed
2978,0,0.0,Not Placed,Not Placed
2979,1,3.0,Software Engineer,Product
2980,1,5.34,Data Analyst,Startup
2981,1,6.33,Data Analyst,Service
2982,0,0.0,Not Placed,Not Placed
2983,0,0.0,Not Placed,Not Placed
2984,1,7.7,Software Engineer,Startup
2985,1,6.52,Business Analyst,Startup
2986,1,5.62,Business Analyst,Service
2987,1,7.47,Core Engineering,Startup
2988,0,0.0,Not Placed,Not Placed
2989,0,0.0,Not Placed,Not Placed
2990,0,0.0,Not Placed,Not Placed
2991,0,0.0,Not Placed,Not Placed
2992,1,4.49,Product Analyst,Product
2993,0,0.0,Not Placed,Not Placed
2994,0,0.0,Not Placed,Not Placed
2995,1,3.0,Product Analyst,Service
2996,0,0.0,Not Placed,Not Placed
2997,0,0.0,Not Placed,Not Placed
2998,0,0.0,Not Placed,Not Placed
2999,1,4.99,Core Engineering,Consulting
3000,0,0.0,Not Placed,Not Placed
3001,0,0.0,Not Placed,Not Placed
3002,0,0.0,Not Placed,Not Placed
3003,1,8.03,Software Engineer,Product
3004,1,5.33,Core Engineering,Product
3005,1,3.43,Data Analyst,Core
3006,1,7.01,Data Analyst,Product
3007,1,4.28,Consulting,Startup
3008,0,0.0,Not Placed,Not Placed
3009,0,0.0,Not Placed,Not Placed
3010,0,0.0,Not Placed,Not Placed
3011,0,0.0,Not Placed,Not Placed
3012,0,0.0,Not Placed,Not Placed
3013,0,0.0,Not Placed,Not Placed
3014,0,0.0,Not Placed,Not Placed
3015,1,7.69,Software Engineer,Core
3016,1,6.41,Data Analyst,Consulting
3017,1,5.75,Business Analyst,Core
3018,0,0.0,Not Placed,Not Placed
3019,0,0.0,Not Placed,Not Placed
3020,1,4.45,Core Engineering,Service
3021,1,5.02,Data Analyst,Core
3022,1,4.85,Data Analyst,Service
3023,0,0.0,Not Placed,Not Placed
3024,1,6.62,Software Engineer,Core
3025,0,0.0,Not Placed,Not Placed
3026,0,0.0,Not Placed,Not Placed
3027,0,0.0,Not Placed,Not Placed
3028,1,3.65,Core Engineering,Product
3029,1,4.28,Consulting,Service
3030,0,0.0,Not Placed,Not Placed
3031,1,6.41,Consulting,Service
3032,0,0.0,Not Placed,Not Placed
3033,0,0.0,Not Placed,Not Placed
3034,0,0.0,Not Placed,Not Placed
3035,0,0.0,Not Placed,Not Placed
3036,1,5.6,Consulting,Service
3037,1,5.15,Business Analyst,Service
3038,0,0.0,Not Placed,Not Placed
3039,0,0.0,Not Placed,Not Placed
3040,1,5.12,Core Engineering,Service
3041,0,0.0,Not Placed,Not Placed
3042,1,7.13,Core Engineering,Service
3043,0,0.0,Not Placed,Not Placed
3044,1,4.44,Product Analyst,Service
3045,0,0.0,Not Placed,Not Placed
3046,1,11.62,Consulting,Startup
3047,1,7.48,Business Analyst,Consulting
3048,0,0.0,Not Placed,Not Placed
3049,0,0.0,Not Placed,Not Placed
3050,1,8.03,Software Engineer,Service
3051,1,5.61,Consulting,Consulting
3052,0,0.0,Not Placed,Not Placed
3053,0,0.0,Not Placed,Not Placed
3054,1,6.83,Business Analyst,Startup
3055,0,0.0,Not Placed,Not Placed
3056,1,7.14,Consulting,Service
3057,1,6.62,Product Analyst,Startup
3058,0,0.0,Not Placed,Not Placed
3059,0,0.0,Not Placed,Not Placed
3060,1,5.07,Core Engineering,Product
3061,0,0.0,Not Placed,Not Placed
3062,0,0.0,Not Placed,Not Placed
3063,0,0.0,Not Placed,Not Placed
3064,0,0.0,Not Placed,Not Placed
3065,1,5.74,Data Analyst,Service
3066,0,0.0,Not Placed,Not Placed
3067,0,0.0,Not Placed,Not Placed
3068,0,0.0,Not Placed,Not Placed
3069,0,0.0,Not Placed,Not Placed
3070,1,6.44,Core Engineering,Service
3071,1,4.85,Core Engineering,Service
3072,0,0.0,Not Placed,Not Placed
3073,0,0.0,Not Placed,Not Placed
3074,1,3.48,Business Analyst,Product
3075,0,0.0,Not Placed,Not Placed
3076,1,8.81,Business Analyst,Product
3077,0,0.0,Not Placed,Not Placed
3078,0,0.0,Not Placed,Not Placed
3079,1,4.4,Data Analyst,Service
3080,1,5.17,Core Engineering,Product
3081,1,5.09,Software Engineer,Service
3082,0,0.0,Not Placed,Not Placed
3083,1,8.22,Consulting,Product
3084,0,0.0,Not Placed,Not Placed
3085,0,0.0,Not Placed,Not Placed
3086,1,5.15,Business Analyst,Startup
3087,0,0.0,Not Placed,Not Placed
3088,0,0.0,Not Placed,Not Placed
3089,0,0.0,Not Placed,Not Placed
3090,1,7.17,Core Engineering,Startup
3091,1,4.72,Business Analyst,Service
3092,1,6.63,Core Engineering,Service
3093,0,0.0,Not Placed,Not Placed
3094,0,0.0,Not Placed,Not Placed
3095,0,0.0,Not Placed,Not Placed
3096,0,0.0,Not Placed,Not Placed
3097,1,7.51,Core Engineering,Consulting
3098,0,0.0,Not Placed,Not Placed
3099,1,3.0,Data Analyst,Product
3100,1,8.67,Software Engineer,Service
3101,0,0.0,Not Placed,Not Placed
3102,0,0.0,Not Placed,Not Placed
3103,1,4.84,Core Engineering,Service
3104,0,0.0,Not Placed,Not Placed
3105,1,6.53,Core Engineering,Startup
3106,0,0.0,Not Placed,Not Placed
3107,0,0.0,Not Placed,Not Placed
3108,0,0.0,Not Placed,Not Placed
3109,0,0.0,Not Placed,Not Placed
3110,0,0.0,Not Placed,Not Placed
3111,0,0.0,Not Placed,Not Placed
3112,1,6.11,Software Engineer,Core
3113,1,8.44,Product Analyst,Startup
3114,1,6.86,Software Engineer,Service
3115,1,7.66,Product Analyst,Consulting
3116,1,8.02,Product Analyst,Service
3117,0,0.0,Not Placed,Not Placed
3118,0,0.0,Not Placed,Not Placed
3119,0,0.0,Not Placed,Not Placed
3120,0,0.0,Not Placed,Not Placed
3121,0,0.0,Not Placed,Not Placed
3122,0,0.0,Not Placed,Not Placed
3123,0,0.0,Not Placed,Not Placed
3124,0,0.0,Not Placed,Not Placed
3125,0,0.0,Not Placed,Not Placed
3126,1,6.73,Software Engineer,Service
3127,1,5.04,Core Engineering,Service
3128,0,0.0,Not Placed,Not Placed
3129,1,3.61,Data Analyst,Product
3130,0,0.0,Not Placed,Not Placed
3131,0,0.0,Not Placed,Not Placed
3132,0,0.0,Not Placed,Not Placed
3133,1,7.52,Consulting,Service
3134,1,4.13,Software Engineer,Consulting
3135,0,0.0,Not Placed,Not Placed
3136,1,4.8,Consulting,Service
3137,1,6.14,Product Analyst,Startup
3138,0,0.0,Not Placed,Not Placed
3139,1,6.29,Product Analyst,Core
3140,0,0.0,Not Placed,Not Placed
3141,1,7.3,Core Engineering,Product
3142,1,7.57,Software Engineer,Core
3143,0,0.0,Not Placed,Not Placed
3144,1,6.83,Business Analyst,Startup
3145,0,0.0,Not Placed,Not Placed
3146,0,0.0,Not Placed,Not Placed
3147,0,0.0,Not Placed,Not Placed
3148,0,0.0,Not Placed,Not Placed
3149,0,0.0,Not Placed,Not Placed
3150,0,0.0,Not Placed,Not Placed
3151,0,0.0,Not Placed,Not Placed
3152,0,0.0,Not Placed,Not Placed
3153,1,5.62,Consulting,Service
3154,0,0.0,Not Placed,Not Placed
3155,0,0.0,Not Placed,Not Placed
3156,0,0.0,Not Placed,Not Placed
3157,1,7.68,Core Engineering,Product
3158,0,0.0,Not Placed,Not Placed
3159,1,5.76,Product Analyst,Service
3160,0,0.0,Not Placed,Not Placed
3161,1,8.07,Software Engineer,Product
3162,0,0.0,Not Placed,Not Placed
3163,0,0.0,Not Placed,Not Placed
3164,1,9.68,Product Analyst,Service
3165,0,0.0,Not Placed,Not Placed
3166,1,3.26,Consulting,Service
3167,1,7.49,Core Engineering,Consulting
3168,1,7.83,Consulting,Service
3169,0,0.0,Not Placed,Not Placed
3170,1,5.33,Core Engineering,Consulting
3171,0,0.0,Not Placed,Not Placed
3172,1,4.66,Consulting,Service
3173,0,0.0,Not Placed,Not Placed
3174,0,0.0,Not Placed,Not Placed
3175,1,6.67,Data Analyst,Service
3176,0,0.0,Not Placed,Not Placed
3177,0,0.0,Not Placed,Not Placed
3178,1,5.8,Software Engineer,Consulting
3179,0,0.0,Not Placed,Not Placed
3180,0,0.0,Not Placed,Not Placed
3181,1,6.49,Product Analyst,Core
3182,0,0.0,Not Placed,Not Placed
3183,1,4.61,Core Engineering,Product
3184,0,0.0,Not Placed,Not Placed
3185,0,0.0,Not Placed,Not Placed
3186,1,3.0,Software Engineer,Product
3187,1,6.88,Core Engineering,Service
3188,0,0.0,Not Placed,Not Placed
3189,0,0.0,Not Placed,Not Placed
3190,1,5.3,Product Analyst,Startup
3191,0,0.0,Not Placed,Not Placed
3192,0,0.0,Not Placed,Not Placed
3193,1,5.19,Data Analyst,Service
3194,0,0.0,Not Placed,Not Placed
3195,0,0.0,Not Placed,Not Placed
3196,0,0.0,Not Placed,Not Placed
3197,1,5.42,Data Analyst,Product
3198,0,0.0,Not Placed,Not Placed
3199,1,3.0,Data Analyst,Core
3200,0,0.0,Not Placed,Not Placed
3201,1,6.09,Data Analyst,Consulting
3202,0,0.0,Not Placed,Not Placed
3203,0,0.0,Not Placed,Not Placed
3204,0,0.0,Not Placed,Not Placed
3205,1,6.38,Product Analyst,Service
3206,0,0.0,Not Placed,Not Placed
3207,1,5.59,Core Engineering,Service
3208,1,4.98,Core Engineering,Startup
3209,1,8.47,Product Analyst,Consulting
3210,0,0.0,Not Placed,Not Placed
3211,0,0.0,Not Placed,Not Placed
3212,1,3.41,Data Analyst,Consulting
3213,1,6.58,Software Engineer,Startup
3214,0,0.0,Not Placed,Not Placed
3215,0,0.0,Not Placed,Not Placed
3216,0,0.0,Not Placed,Not Placed
3217,0,0.0,Not Placed,Not Placed
3218,1,5.18,Core Engineering,Consulting
3219,1,6.38,Product Analyst,Product
3220,1,4.52,Core Engineering,Startup
3221,0,0.0,Not Placed,Not Placed
3222,0,0.0,Not Placed,Not Placed
3223,1,6.8,Core Engineering,Product
3224,0,0.0,Not Placed,Not Placed
3225,1,5.73,Software Engineer,Consulting
3226,0,0.0,Not Placed,Not Placed
3227,0,0.0,Not Placed,Not Placed
3228,0,0.0,Not Placed,Not Placed
3229,1,6.09,Software Engineer,Startup
3230,1,6.3,Software Engineer,Product
3231,0,0.0,Not Placed,Not Placed
3232,1,7.95,Software Engineer,Service
3233,1,4.68,Product Analyst,Startup
3234,0,0.0,Not Placed,Not Placed
3235,0,0.0,Not Placed,Not Placed
3236,0,0.0,Not Placed,Not Placed
3237,0,0.0,Not Placed,Not Placed
3238,0,0.0,Not Placed,Not Placed
3239,1,3.79,Data Analyst,Service
3240,0,0.0,Not Placed,Not Placed
3241,0,0.0,Not Placed,Not Placed
3242,1,5.59,Consulting,Product
3243,0,0.0,Not Placed,Not Placed
3244,1,5.98,Software Engineer,Product
3245,1,6.08,Software Engineer,Service
3246,1,4.72,Business Analyst,Consulting
3247,0,0.0,Not Placed,Not Placed
3248,1,9.84,Data Analyst,Startup
3249,0,0.0,Not Placed,Not Placed
3250,0,0.0,Not Placed,Not Placed
3251,0,0.0,Not Placed,Not Placed
3252,0,0.0,Not Placed,Not Placed
3253,0,0.0,Not Placed,Not Placed
3254,0,0.0,Not Placed,Not Placed
3255,1,8.26,Software Engineer,Service
3256,0,0.0,Not Placed,Not Placed
3257,0,0.0,Not Placed,Not Placed
3258,0,0.0,Not Placed,Not Placed
3259,1,6.51,Data Analyst,Service
3260,0,0.0,Not Placed,Not Placed
3261,1,6.04,Data Analyst,Product
3262,0,0.0,Not Placed,Not Placed
3263,0,0.0,Not Placed,Not Placed
3264,0,0.0,Not Placed,Not Placed
3265,0,0.0,Not Placed,Not Placed
3266,0,0.0,Not Placed,Not Placed
3267,1,5.51,Product Analyst,Core
3268,0,0.0,Not Placed,Not Placed
3269,0,0.0,Not Placed,Not Placed
3270,1,6.36,Business Analyst,Service
3271,0,0.0,Not Placed,Not Placed
3272,0,0.0,Not Placed,Not Placed
3273,0,0.0,Not Placed,Not Placed
3274,1,3.6,Consulting,Product
3275,1,6.44,Software Engineer,Service
3276,1,5.62,Business Analyst,Product
3277,0,0.0,Not Placed,Not Placed
3278,0,0.0,Not Placed,Not Placed
3279,1,7.14,Consulting,Consulting
3280,1,7.67,Business Analyst,Product
3281,0,0.0,Not Placed,Not Placed
3282,1,7.45,Software Engineer,Consulting
3283,0,0.0,Not Placed,Not Placed
3284,0,0.0,Not Placed,Not Placed
3285,1,3.0,Software Engineer,Service
3286,0,0.0,Not Placed,Not Placed
3287,1,6.85,Consulting,Core
3288,0,0.0,Not Placed,Not Placed
3289,0,0.0,Not Placed,Not Placed
3290,1,5.89,Consulting,Product
3291,0,0.0,Not Placed,Not Placed
3292,0,0.0,Not Placed,Not Placed
3293,0,0.0,Not Placed,Not Placed
3294,0,0.0,Not Placed,Not Placed
3295,0,0.0,Not Placed,Not Placed
3296,1,5.96,Data Analyst,Service
3297,1,7.86,Consulting,Product
3298,0,0.0,Not Placed,Not Placed
3299,0,0.0,Not Placed,Not Placed
3300,0,0.0,Not Placed,Not Placed
3301,0,0.0,Not Placed,Not Placed
3302,1,6.62,Business Analyst,Startup
3303,1,5.85,Data Analyst,Service
3304,1,6.42,Software Engineer,Service
3305,0,0.0,Not Placed,Not Placed
3306,0,0.0,Not Placed,Not Placed
3307,0,0.0,Not Placed,Not Placed
3308,1,5.02,Software Engineer,Core
3309,1,6.38,Consulting,Service
3310,1,8.14,Core Engineering,Consulting
3311,1,5.34,Business Analyst,Service
3312,0,0.0,Not Placed,Not Placed
3313,0,0.0,Not Placed,Not Placed
3314,0,0.0,Not Placed,Not Placed
3315,0,0.0,Not Placed,Not Placed
3316,0,0.0,Not Placed,Not Placed
3317,0,0.0,Not Placed,Not Placed
3318,1,7.58,Software Engineer,Product
3319,1,3.0,Data Analyst,Service
3320,1,8.97,Product Analyst,Product
3321,0,0.0,Not Placed,Not Placed
3322,1,3.94,Product Analyst,Service
3323,0,0.0,Not Placed,Not Placed
3324,1,6.22,Core Engineering,Startup
3325,1,3.75,Data Analyst,Core
3326,0,0.0,Not Placed,Not Placed
3327,0,0.0,Not Placed,Not Placed
3328,1,5.63,Software Engineer,Service
3329,0,0.0,Not Placed,Not Placed
3330,0,0.0,Not Placed,Not Placed
3331,1,5.46,Data Analyst,Consulting
3332,0,0.0,Not Placed,Not Placed
3333,1,6.37,Software Engineer,Service
3334,1,5.76,Product Analyst,Service
3335,1,7.24,Product Analyst,Consulting
3336,0,0.0,Not Placed,Not Placed
3337,0,0.0,Not Placed,Not Placed
3338,0,0.0,Not Placed,Not Placed
3339,1,6.86,Data Analyst,Service
3340,0,0.0,Not Placed,Not Placed
3341,0,0.0,Not Placed,Not Placed
3342,1,5.75,Consulting,Startup
3343,1,6.17,Core Engineering,Startup
3344,0,0.0,Not Placed,Not Placed
3345,0,0.0,Not Placed,Not Placed
3346,1,6.75,Consulting,Product
3347,1,6.72,Data Analyst,Service
3348,1,5.52,Consulting,Product
3349,1,6.83,Core Engineering,Consulting
3350,0,0.0,Not Placed,Not Placed
3351,0,0.0,Not Placed,Not Placed
3352,1,5.0,Core Engineering,Product
3353,0,0.0,Not Placed,Not Placed
3354,1,4.59,Core Engineering,Startup
3355,0,0.0,Not Placed,Not Placed
3356,1,6.84,Software Engineer,Consulting
3357,1,6.52,Consulting,Product
3358,0,0.0,Not Placed,Not Placed
3359,1,4.49,Core Engineering,Startup
3360,1,7.15,Business Analyst,Service
3361,0,0.0,Not Placed,Not Placed
3362,1,6.8,Software Engineer,Startup
3363,1,6.99,Core Engineering,Service
3364,1,7.63,Data Analyst,Service
3365,0,0.0,Not Placed,Not Placed
3366,0,0.0,Not Placed,Not Placed
3367,0,0.0,Not Placed,Not Placed
3368,1,6.66,Core Engineering,Startup
3369,0,0.0,Not Placed,Not Placed
3370,1,7.88,Software Engineer,Core
3371,1,4.44,Business Analyst,Startup
3372,0,0.0,Not Placed,Not Placed
3373,1,6.94,Business Analyst,Startup
3374,0,0.0,Not Placed,Not Placed
3375,0,0.0,Not Placed,Not Placed
3376,1,7.41,Core Engineering,Service
3377,1,7.02,Product Analyst,Core
3378,1,6.24,Business Analyst,Consulting
3379,1,5.59,Product Analyst,Startup
3380,1,4.81,Data Analyst,Consulting
3381,1,5.06,Software Engineer,Startup
3382,0,0.0,Not Placed,Not Placed
3383,1,5.53,Core Engineering,Service
3384,1,6.56,Consulting,Core
3385,0,0.0,Not Placed,Not Placed
3386,1,8.15,Software Engineer,Service
3387,1,3.36,Consulting,Service
3388,0,0.0,Not Placed,Not Placed
3389,0,0.0,Not Placed,Not Placed
3390,1,7.42,Business Analyst,Consulting
3391,0,0.0,Not Placed,Not Placed
3392,1,4.16,Product Analyst,Product
3393,0,0.0,Not Placed,Not Placed
3394,1,6.67,Business Analyst,Core
3395,1,4.8,Business Analyst,Service
3396,0,0.0,Not Placed,Not Placed
3397,1,3.38,Data Analyst,Consulting
3398,1,4.85,Core Engineering,Product
3399,0,0.0,Not Placed,Not Placed
3400,0,0.0,Not Placed,Not Placed
3401,1,3.43,Core Engineering,Service
3402,1,8.43,Consulting,Product
3403,0,0.0,Not Placed,Not Placed
3404,0,0.0,Not Placed,Not Placed
3405,1,6.35,Consulting,Product
3406,0,0.0,Not Placed,Not Placed
3407,0,0.0,Not Placed,Not Placed
3408,0,0.0,Not Placed,Not Placed
3409,0,0.0,Not Placed,Not Placed
3410,1,3.78,Consulting,Service
3411,0,0.0,Not Placed,Not Placed
3412,0,0.0,Not Placed,Not Placed
3413,1,6.08,Data Analyst,Product
3414,1,9.0,Software Engineer,Consulting
3415,0,0.0,Not Placed,Not Placed
3416,1,6.05,Consulting,Product
3417,0,0.0,Not Placed,Not Placed
3418,0,0.0,Not Placed,Not Placed
3419,1,5.13,Business Analyst,Product
3420,1,5.78,Core Engineering,Service
3421,1,5.91,Consulting,Service
3422,1,7.5,Core Engineering,Service
3423,1,5.12,Consulting,Product
3424,1,6.45,Business Analyst,Service
3425,1,3.92,Consulting,Service
3426,1,6.77,Data Analyst,Core
3427,0,0.0,Not Placed,Not Placed
3428,0,0.0,Not Placed,Not Placed
3429,1,6.26,Business Analyst,Consulting
3430,0,0.0,Not Placed,Not Placed
3431,0,0.0,Not Placed,Not Placed
3432,0,0.0,Not Placed,Not Placed
3433,0,0.0,Not Placed,Not Placed
3434,1,5.39,Business Analyst,Startup
3435,0,0.0,Not Placed,Not Placed
3436,1,6.12,Business Analyst,Service
3437,1,5.12,Software Engineer,Service
3438,0,0.0,Not Placed,Not Placed
3439,0,0.0,Not Placed,Not Placed
3440,1,8.41,Product Analyst,Service
3441,1,7.03,Core Engineering,Service
3442,1,8.0,Data Analyst,Service
3443,1,6.27,Business Analyst,Product
3444,1,6.33,Data Analyst,Product
3445,0,0.0,Not Placed,Not Placed
3446,0,0.0,Not Placed,Not Placed
3447,0,0.0,Not Placed,Not Placed
3448,1,5.92,Data Analyst,Service
3449,1,4.7,Data Analyst,Core
3450,0,0.0,Not Placed,Not Placed
3451,1,4.24,Core Engineering,Product
3452,0,0.0,Not Placed,Not Placed
3453,1,7.41,Software Engineer,Consulting
3454,0,0.0,Not Placed,Not Placed
3455,0,0.0,Not Placed,Not Placed
3456,1,8.41,Software Engineer,Consulting
3457,1,4.75,Data Analyst,Service
3458,1,4.86,Business Analyst,Startup
3459,1,8.46,Software Engineer,Service
3460,0,0.0,Not Placed,Not Placed
3461,0,0.0,Not Placed,Not Placed
3462,1,6.47,Core Engineering,Product
3463,1,5.49,Business Analyst,Core
3464,0,0.0,Not Placed,Not Placed
3465,0,0.0,Not Placed,Not Placed
3466,1,8.02,Consulting,Product
3467,0,0.0,Not Placed,Not Placed
3468,1,4.42,Data Analyst,Consulting
3469,0,0.0,Not Placed,Not Placed
3470,1,3.94,Core Engineering,Startup
3471,1,3.34,Data Analyst,Service
3472,0,0.0,Not Placed,Not Placed
3473,1,4.87,Data Analyst,Service
3474,0,0.0,Not Placed,Not Placed
3475,1,6.57,Software Engineer,Startup
3476,0,0.0,Not Placed,Not Placed
3477,1,5.51,Business Analyst,Service
3478,0,0.0,Not Placed,Not Placed
3479,0,0.0,Not Placed,Not Placed
3480,1,5.4,Product Analyst,Service
3481,1,7.46,Consulting,Product
3482,0,0.0,Not Placed,Not Placed
3483,1,6.7,Consulting,Startup
3484,1,6.04,Software Engineer,Product
3485,0,0.0,Not Placed,Not Placed
3486,0,0.0,Not Placed,Not Placed
3487,1,7.09,Product Analyst,Startup
3488,1,6.51,Core Engineering,Startup
3489,0,0.0,Not Placed,Not Placed
3490,1,5.9,Product Analyst,Product
3491,1,7.36,Data Analyst,Service
3492,0,0.0,Not Placed,Not Placed
3493,0,0.0,Not Placed,Not Placed
3494,1,5.65,Product Analyst,Consulting
3495,1,7.02,Software Engineer,Service
3496,0,0.0,Not Placed,Not Placed
3497,1,5.41,Software Engineer,Startup
3498,1,4.99,Data Analyst,Service
3499,1,7.46,Business Analyst,Core
3500,1,5.86,Business Analyst,Startup
3501,0,0.0,Not Placed,Not Placed
3502,1,8.98,Core Engineering,Product
3503,0,0.0,Not Placed,Not Placed
3504,0,0.0,Not Placed,Not Placed
3505,0,0.0,Not Placed,Not Placed
3506,1,6.32,Product Analyst,Startup
3507,1,3.51,Consulting,Service
3508,1,5.45,Consulting,Product
3509,0,0.0,Not Placed,Not Placed
3510,1,5.71,Core Engineering,Product
3511,1,4.81,Core Engineering,Service
3512,1,6.65,Consulting,Core
3513,0,0.0,Not Placed,Not Placed
3514,0,0.0,Not Placed,Not Placed
3515,0,0.0,Not Placed,Not Placed
