student_id,branch,college_tier,cgpa,internships,projects,certifications,resume_score,readiness_score
2093,EEE,3,8.31,0,3,3,43.0,100.0
2094,CSE,3,7.17,1,3,6,64.0,100.0
2095,IT,2,6.46,1,7,6,100.0,100.0
2096,Civil,2,7.87,0,4,4,32.0,100.0
2097,Civil,2,6.9,1,2,1,40.0,100.0
2098,Mechanical,3,9.22,2,1,5,79.0,100.0
2099,CSE,3,7.06,2,2,6,84.0,100.0
2100,CSE,3,8.85,0,2,3,26.0,99.0
2101,CSE,3,7.91,1,6,3,85.0,100.0
2102,IT,3,7.51,1,7,5,91.0,100.0
2103,IT,2,6.61,0,7,2,68.0,100.0
2104,IT,3,7.94,1,7,4,81.0,100.0
2105,CSE,2,8.5,1,6,4,98.0,100.0
2106,Mechanical,2,5.84,0,5,5,62.0,100.0
2107,IT,3,6.63,2,3,0,57.0,100.0
2108,Mechanical,2,8.12,1,3,5,64.0,100.0
2109,EEE,3,5.99,0,4,5,50.0,100.0
2110,ECE,3,8.07,0,7,5,72.0,100.0
2111,EEE,3,8.13,1,6,4,80.0,100.0
2112,EEE,3,5.86,1,7,3,82.0,100.0
2113,IT,3,6.52,1,3,2,38.0,100.0
2114,CSE,1,6.34,1,4,0,55.0,100.0
2115,IT,1,6.04,0,4,0,31.0,100.0
2116,IT,3,5.56,0,7,0,51.0,100.0
2117,ECE,2,7.29,1,1,4,40.0,100.0
2118,CSE,3,8.9,0,1,1,18.0,100.0
2119,Mechanical,3,7.47,0,5,1,51.0,100.0
2120,IT,3,7.66,0,5,4,57.0,100.0
2121,CSE,3,6.78,2,7,2,96.0,100.0
2122,IT,3,8.59,1,2,0,17.0,100.0
2123,ECE,1,7.67,0,6,0,56.0,100.0
2124,CSE,3,6.43,0,6,5,66.0,100.0
2125,CSE,3,6.33,2,3,1,49.0,100.0
2126,EEE,2,6.97,0,3,1,38.0,100.0
2127,CSE,2,7.83,0,6,0,36.0,100.0
2128,Mechanical,3,6.48,0,4,4,53.0,100.0
2129,Mechanical,2,7.03,2,1,2,40.0,100.0
2130,IT,3,5.76,1,2,6,48.0,100.0
2131,Civil,3,6.92,0,7,5,57.0,100.0
2132,IT,2,6.65,0,6,4,60.0,100.0
2133,EEE,1,8.19,0,1,2,16.0,100.0
2134,Civil,2,9.3,0,1,6,36.0,100.0
2135,ECE,3,8.91,1,4,2,53.0,100.0
2136,ECE,2,6.82,2,1,0,31.0,100.0
2137,CSE,2,8.5,0,5,4,50.0,100.0
2138,EEE,3,7.49,0,7,2,64.0,100.0
2139,ECE,2,7.05,1,5,3,83.0,96.1
2140,CSE,2,7.1,0,7,5,77.0,100.0
2141,ECE,3,6.29,1,6,3,96.0,100.0
2142,IT,3,8.77,1,3,3,51.0,100.0
2143,CSE,2,6.47,0,3,5,31.0,98.6
2144,Mechanical,1,7.17,0,3,0,26.0,99.4
2145,CSE,3,5.92,0,7,5,78.0,100.0
2146,CSE,2,7.69,2,3,6,84.0,100.0
2147,CSE,2,6.02,1,7,3,75.0,100.0
2148,Mechanical,2,8.18,0,7,2,61.0,100.0
2149,CSE,2,6.59,1,7,1,77.0,100.0
2150,EEE,2,7.03,2,3,2,70.0,100.0
2151,EEE,2,7.7,0,1,1,19.0,71.4
2152,EEE,3,6.73,0,5,4,56.0,100.0
2153,ECE,3,8.5,1,4,1,54.0,100.0
2154,CSE,1,6.92,0,2,4,36.0,100.0
2155,CSE,2,7.3,3,4,5,100.0,100.0
2156,CSE,3,6.91,0,1,4,27.0,93.8
2157,IT,3,7.81,1,5,2,56.0,100.0
2158,CSE,3,6.92,0,6,5,63.0,100.0
2159,Mechanical,2,6.85,0,2,2,30.0,100.0
2160,Mechanical,2,7.47,0,2,6,61.0,100.0
2161,CSE,3,7.75,0,5,6,59.0,100.0
2162,CSE,3,6.46,0,4,0,18.0,97.6
2163,ECE,3,7.52,0,3,2,34.0,96.7
2164,IT,1,7.25,1,7,3,85.0,100.0
2165,CSE,3,6.45,0,6,3,65.0,100.0
2166,CSE,2,7.24,1,3,4,51.0,100.0
2167,CSE,2,6.15,1,2,1,39.0,100.0
2168,CSE,3,6.82,3,1,5,70.0,100.0
2169,CSE,3,7.72,1,7,0,73.0,100.0
2170,ECE,1,5.6,1,5,4,76.0,100.0
2171,ECE,2,7.68,0,7,6,97.0,100.0
2172,IT,3,6.9,0,1,2,16.0,100.0
2173,CSE,2,6.25,0,1,2,19.0,84.1
2174,EEE,2,5.06,1,5,3,74.0,100.0
2175,ECE,3,7.17,0,4,5,50.0,100.0
2176,EEE,3,6.02,2,4,0,59.0,100.0
2177,Mechanical,3,8.64,1,1,5,39.0,100.0
2178,CSE,3,8.45,0,5,6,71.0,100.0
2179,IT,3,5.74,1,5,5,76.0,100.0
2180,ECE,2,6.46,0,2,3,14.0,76.5
2181,EEE,3,7.67,1,6,6,97.0,100.0
2182,Mechanical,3,8.68,1,6,6,83.0,100.0
2183,CSE,3,6.14,1,7,2,71.0,100.0
2184,CSE,3,8.12,2,7,3,100.0,100.0
2185,CSE,3,5.63,1,3,3,56.0,91.8
2186,CSE,2,7.58,2,4,5,82.0,100.0
2187,CSE,3,6.67,0,3,5,44.0,98.6
2188,IT,2,6.49,0,3,1,24.0,88.1
2189,IT,3,7.86,1,6,5,90.0,100.0
2190,Mechanical,3,5.18,1,4,1,53.0,100.0
2191,CSE,1,9.18,0,2,4,25.0,98.3
2192,CSE,2,7.25,1,6,3,81.0,100.0
2193,CSE,3,6.89,0,5,2,51.0,97.8
2194,Mechanical,1,5.66,3,1,4,71.0,100.0
2195,CSE,3,5.31,0,5,0,36.0,100.0
2196,IT,1,7.97,0,3,2,41.0,100.0
2197,CSE,2,8.21,3,4,0,66.0,100.0
2198,CSE,2,7.37,2,5,1,73.0,100.0
2199,CSE,3,6.7,1,7,0,70.0,100.0
2200,IT,3,8.55,0,1,4,15.0,100.0
2201,CSE,3,7.56,0,2,4,36.0,99.6
2202,ECE,2,7.51,0,3,0,35.0,100.0
2203,ECE,2,7.66,0,5,5,48.0,100.0
2204,Mechanical,3,7.27,1,1,2,38.0,100.0
2205,IT,3,7.72,1,5,4,65.0,100.0
2206,CSE,3,6.62,2,7,1,100.0,100.0
2207,Mechanical,1,6.86,0,2,1,26.0,100.0
2208,CSE,3,6.98,1,6,3,70.0,100.0
2209,Mechanical,3,8.2,0,7,6,79.0,100.0
2210,IT,3,6.74,1,5,5,78.0,100.0
2211,CSE,3,7.87,2,4,5,89.0,100.0
2212,CSE,3,5.02,3,4,1,100.0,100.0
2213,IT,3,7.11,2,6,6,100.0,100.0
2214,IT,1,8.95,0,3,5,38.0,100.0
2215,Civil,3,7.1,0,7,3,62.0,100.0
2216,Mechanical,2,7.86,0,1,0,1.0,84.2
2217,Mechanical,3,6.29,3,7,1,100.0,100.0
2218,CSE,3,6.77,0,1,2,5.0,72.1
2219,Civil,2,5.77,1,6,6,69.0,100.0
2220,CSE,3,6.46,1,4,4,60.0,100.0
2221,ECE,3,6.39,0,5,3,54.0,94.8
2222,Civil,2,7.01,1,1,4,32.0,100.0
2223,Civil,1,7.47,2,4,4,68.0,100.0
2224,Civil,3,6.43,0,1,4,10.0,86.3
2225,ECE,3,8.93,0,5,4,70.0,100.0
2226,CSE,3,6.4,1,6,0,53.0,100.0
2227,IT,1,6.07,0,1,5,42.0,91.0
2228,Mechanical,1,7.58,1,4,2,37.0,100.0
2229,ECE,3,8.58,1,7,4,90.0,100.0
2230,CSE,3,8.4,0,1,3,7.0,83.2
2231,EEE,2,6.53,0,2,6,52.0,100.0
2232,CSE,2,5.62,0,2,6,34.0,100.0
2233,EEE,3,6.07,0,2,3,30.0,100.0
2234,ECE,3,7.8,0,6,4,67.0,100.0
2235,IT,3,6.88,0,7,6,71.0,100.0
2236,CSE,2,7.23,0,1,6,42.0,100.0
2237,CSE,3,7.5,2,4,6,92.0,100.0
2238,Mechanical,3,5.87,0,3,3,40.0,96.1
2239,Civil,3,8.04,0,6,1,44.0,100.0
2240,CSE,2,6.84,1,5,5,68.0,100.0
2241,Mechanical,2,8.1,1,4,2,55.0,100.0
2242,CSE,2,6.34,2,4,6,95.0,100.0
2243,IT,1,10.0,2,7,1,100.0,100.0
2244,IT,2,7.49,1,4,0,42.0,100.0
2245,CSE,3,7.06,0,3,5,41.0,97.8
2246,IT,2,7.27,1,7,4,88.0,100.0
2247,Civil,2,7.44,1,7,4,95.0,100.0
2248,CSE,2,5.21,3,3,6,92.0,100.0
2249,CSE,3,6.93,1,5,6,76.0,100.0
2250,CSE,3,6.88,0,1,2,18.0,99.3
2251,EEE,2,8.86,1,7,2,90.0,100.0
2252,Mechanical,2,6.08,1,3,4,59.0,86.6
2253,EEE,3,7.76,3,5,3,100.0,100.0
2254,ECE,3,5.65,1,6,6,83.0,100.0
2255,EEE,3,6.66,1,7,6,88.0,100.0
2256,CSE,1,7.69,0,1,4,23.0,93.0
2257,Mechanical,3,6.46,0,7,4,77.0,100.0
2258,CSE,3,6.47,1,7,0,73.0,100.0
2259,ECE,1,7.94,0,1,3,19.0,95.2
2260,Civil,3,8.41,0,2,2,41.0,100.0
2261,CSE,3,7.77,0,6,6,63.0,100.0
2262,ECE,3,6.18,1,1,4,40.0,100.0
2263,CSE,3,6.22,2,4,1,58.0,100.0
2264,Civil,3,6.8,1,5,4,59.0,100.0
2265,CSE,3,8.57,1,6,4,86.0,100.0
2266,CSE,3,9.01,2,7,6,100.0,100.0
2267,CSE,3,5.82,0,6,6,72.0,100.0
2268,ECE,3,8.65,1,1,5,51.0,100.0
2269,ECE,2,7.11,1,3,5,44.0,100.0
2270,Mechanical,2,5.84,0,2,1,21.0,94.7
2271,Civil,1,6.87,2,5,1,78.0,100.0
2272,Civil,3,6.55,2,7,4,99.0,100.0
2273,Civil,1,7.14,0,2,4,47.0,100.0
2274,CSE,2,5.42,1,5,1,57.0,100.0
2275,ECE,1,8.72,2,1,4,59.0,100.0
2276,CSE,3,7.33,1,3,4,50.0,100.0
2277,ECE,2,8.06,0,6,2,62.0,100.0
2278,CSE,3,7.73,0,6,3,63.0,100.0
2279,IT,2,7.48,0,6,2,61.0,100.0
2280,ECE,3,5.49,3,1,4,80.0,100.0
2281,IT,3,8.32,0,3,2,42.0,97.3
2282,EEE,2,7.15,0,5,6,50.0,100.0
2283,IT,2,5.78,3,4,4,84.0,100.0
2284,CSE,3,6.38,2,7,4,100.0,100.0
2285,CSE,1,7.11,1,6,1,69.0,100.0
2286,CSE,3,8.14,0,2,3,13.0,100.0
2287,ECE,3,5.58,0,4,6,69.0,100.0
2288,EEE,3,6.66,1,2,5,36.0,100.0
2289,CSE,2,5.9,0,5,6,62.0,100.0
2290,CSE,3,8.49,0,5,0,47.0,100.0
2291,Civil,2,7.03,1,7,3,87.0,100.0
2292,EEE,3,6.38,0,5,2,36.0,100.0
2293,ECE,3,8.06,0,2,0,19.0,93.0
2294,CSE,3,9.06,3,4,4,81.0,100.0
2295,CSE,3,8.33,1,4,4,78.0,100.0
2296,IT,3,9.08,0,1,3,15.0,94.5
2297,IT,3,7.62,0,6,6,78.0,100.0
2298,CSE,3,7.22,2,4,2,55.0,100.0
2299,ECE,3,5.55,1,5,1,66.0,100.0
2300,Civil,3,7.13,1,6,2,60.0,100.0
2301,Civil,3,8.61,3,1,6,79.0,100.0
2302,ECE,3,6.36,1,6,1,57.0,100.0
2303,Mechanical,2,6.2,0,6,0,49.0,100.0
2304,CSE,3,8.65,0,4,2,46.0,100.0
2305,Civil,2,6.03,1,7,3,80.0,100.0
2306,CSE,1,7.76,0,6,5,67.0,100.0
2307,CSE,3,8.46,1,3,0,41.0,100.0
2308,CSE,3,8.1,1,6,1,67.0,100.0
2309,IT,2,7.38,0,1,4,17.0,100.0
2310,CSE,2,8.98,1,6,2,85.0,100.0
2311,Mechanical,3,7.17,0,5,2,55.0,100.0
2312,IT,2,8.46,0,3,3,33.0,97.3
2313,ECE,3,7.66,0,6,3,67.0,100.0
2314,EEE,3,6.73,2,7,0,83.0,100.0
2315,ECE,3,8.94,1,4,6,87.0,100.0
2316,IT,2,8.36,0,3,5,33.0,100.0
2317,Mechanical,3,7.03,1,5,0,52.0,100.0
2318,IT,3,6.39,0,4,6,55.0,100.0
2319,EEE,3,7.27,0,7,2,49.0,100.0
2320,Mechanical,3,6.57,1,3,1,42.0,100.0
2321,IT,1,8.35,0,2,1,17.0,100.0
2322,CSE,2,8.02,0,7,4,66.0,100.0
2323,CSE,2,7.72,0,6,5,78.0,100.0
2324,ECE,1,7.28,1,7,5,100.0,100.0
2325,ECE,3,6.75,2,1,5,66.0,100.0
2326,CSE,3,8.09,0,1,6,45.0,100.0
2327,CSE,3,5.92,1,3,6,67.0,100.0
2328,Civil,3,7.39,1,4,1,54.0,100.0
2329,IT,3,8.64,0,1,3,10.0,100.0
2330,EEE,3,8.51,2,7,1,80.0,100.0
2331,CSE,3,7.53,1,1,5,48.0,100.0
2332,ECE,3,7.17,1,1,1,11.0,100.0
2333,CSE,3,7.53,2,2,6,69.0,100.0
2334,CSE,2,6.83,1,1,3,45.0,100.0
2335,Civil,3,7.7,2,5,1,74.0,100.0
2336,Mechanical,3,7.6,2,7,6,100.0,100.0
2337,IT,3,6.69,0,3,5,50.0,100.0
2338,Mechanical,3,7.4,1,5,2,67.0,100.0
2339,IT,2,10.0,1,1,3,44.0,100.0
2340,Mechanical,3,6.56,0,7,6,96.0,100.0
2341,EEE,3,5.92,0,7,4,62.0,100.0
2342,Mechanical,3,8.04,0,2,0,10.0,100.0
2343,Mechanical,3,6.95,2,6,5,100.0,100.0
2344,CSE,2,6.81,1,5,2,52.0,100.0
2345,CSE,3,7.19,0,4,0,25.0,100.0
2346,Civil,2,7.16,1,6,0,49.0,100.0
2347,Mechanical,3,7.95,2,7,4,93.0,100.0
2348,IT,3,7.9,0,6,4,68.0,100.0
2349,IT,2,8.69,1,2,6,53.0,100.0
2350,Civil,3,8.1,2,4,1,55.0,100.0
2351,CSE,1,7.59,0,5,4,55.0,100.0
2352,Mechanical,3,8.73,1,1,1,35.0,100.0
2353,Civil,2,7.46,2,4,5,90.0,100.0
2354,Mechanical,3,5.63,0,2,2,17.0,100.0
2355,ECE,3,6.84,0,3,0,34.0,100.0
2356,CSE,2,7.44,0,4,6,54.0,100.0
2357,CSE,2,5.18,1,5,4,83.0,100.0
2358,CSE,3,7.02,1,6,3,73.0,100.0
2359,CSE,2,8.49,0,1,0,11.0,87.6
2360,ECE,3,8.99,1,4,5,64.0,100.0
2361,Mechanical,2,7.25,0,2,1,21.0,94.4
2362,CSE,1,6.79,1,7,3,88.0,100.0
2363,CSE,3,7.11,1,1,5,27.0,100.0
2364,CSE,3,7.5,2,4,0,63.0,100.0
2365,Mechanical,2,6.55,1,7,2,70.0,100.0
2366,CSE,3,7.28,1,1,2,45.0,100.0
2367,CSE,2,5.64,2,5,5,90.0,100.0
2368,ECE,3,7.26,2,6,3,98.0,100.0
2369,EEE,3,7.26,3,3,2,85.0,100.0
2370,IT,2,9.44,0,7,3,68.0,100.0
2371,CSE,3,7.25,0,5,2,43.0,100.0
2372,CSE,3,7.31,0,2,6,39.0,100.0
2373,CSE,3,6.73,0,3,3,33.0,100.0
2374,CSE,1,8.4,1,7,5,92.0,100.0
2375,Civil,3,7.97,0,3,3,35.0,100.0
2376,ECE,1,5.44,1,4,6,86.0,100.0
2377,CSE,2,7.75,1,6,6,82.0,100.0
2378,ECE,3,6.58,1,5,6,77.0,100.0
2379,IT,2,7.29,0,1,3,15.0,100.0
2380,CSE,3,7.95,0,2,2,23.0,97.8
2381,ECE,3,7.6,1,2,6,51.0,100.0
2382,ECE,3,8.0,1,5,6,65.0,100.0
2383,IT,2,8.08,2,5,2,73.0,100.0
2384,CSE,3,6.73,0,6,2,71.0,100.0
2385,CSE,3,6.89,2,7,4,94.0,100.0
2386,CSE,2,6.87,2,1,3,43.0,100.0
2387,CSE,3,8.16,1,4,6,62.0,100.0
2388,CSE,3,5.9,1,3,1,44.0,100.0
2389,ECE,1,7.98,2,6,3,94.0,100.0
2390,Mechanical,3,7.93,0,3,2,24.0,100.0
2391,CSE,3,6.28,0,7,4,70.0,99.8
2392,CSE,3,7.66,1,3,6,55.0,100.0
2393,EEE,3,8.78,1,1,1,36.0,91.7
2394,IT,3,5.0,1,1,4,42.0,100.0
2395,CSE,2,7.66,1,6,6,84.0,100.0
2396,IT,2,7.31,0,7,1,79.0,100.0
2397,IT,2,6.8,0,7,5,73.0,100.0
2398,ECE,2,7.9,1,5,1,63.0,100.0
2399,CSE,1,5.81,0,6,2,56.0,100.0
2400,CSE,2,6.7,0,2,4,43.0,100.0
2401,CSE,2,7.98,1,4,6,63.0,100.0
2402,IT,1,6.52,0,2,4,32.0,100.0
2403,ECE,3,6.53,1,4,4,59.0,100.0
2404,EEE,3,6.95,0,7,6,75.0,100.0
2405,CSE,3,6.88,1,4,0,42.0,100.0
2406,CSE,1,6.09,0,7,5,75.0,100.0
2407,CSE,3,5.43,0,4,3,52.0,100.0
2408,CSE,3,6.49,1,3,4,61.0,100.0
2409,IT,3,6.62,0,3,6,42.0,100.0
2410,CSE,3,9.12,0,2,3,12.0,100.0
2411,CSE,3,7.52,0,2,1,13.0,100.0
2412,Civil,2,8.08,1,5,4,77.0,100.0
2413,CSE,3,6.7,1,2,3,45.0,100.0
2414,CSE,3,9.06,1,6,0,65.0,100.0
2415,CSE,1,7.55,1,1,4,46.0,100.0
2416,ECE,3,9.27,0,5,3,41.0,100.0
2417,CSE,2,5.7,1,4,0,54.0,100.0
2418,CSE,3,7.21,3,6,3,100.0,100.0
2419,Mechanical,3,5.0,0,4,4,60.0,99.0
2420,Mechanical,3,6.24,1,7,1,81.0,100.0
2421,Civil,3,7.94,1,5,1,69.0,100.0
2422,Civil,3,6.66,2,3,5,79.0,100.0
2423,ECE,2,7.45,0,1,4,33.0,91.3
2424,ECE,3,6.66,1,3,2,61.0,100.0
2425,Civil,3,8.89,2,3,4,87.0,100.0
2426,Mechanical,3,7.57,0,2,3,23.0,100.0
2427,IT,3,6.53,0,6,4,58.0,100.0
2428,ECE,3,8.5,0,4,0,25.0,100.0
2429,IT,2,6.98,0,6,1,55.0,100.0
2430,ECE,3,7.44,1,7,6,99.0,100.0
2431,CSE,3,7.93,2,2,3,50.0,100.0
2432,IT,3,8.21,1,5,2,67.0,100.0
2433,EEE,2,7.57,1,5,0,54.0,100.0
2434,CSE,3,9.49,1,7,1,80.0,100.0
2435,EEE,3,5.89,1,1,4,42.0,100.0
2436,ECE,1,8.97,2,6,5,100.0,100.0
2437,EEE,1,7.3,2,6,0,76.0,100.0
2438,EEE,3,6.16,0,4,2,39.0,98.8
2439,ECE,3,7.43,1,1,6,50.0,100.0
2440,EEE,3,8.12,0,6,0,52.0,100.0
2441,Mechanical,3,7.29,2,2,4,61.0,100.0
2442,Mechanical,2,6.87,1,6,5,81.0,100.0
2443,IT,1,7.8,0,3,4,37.0,100.0
2444,CSE,2,7.36,0,3,6,47.0,100.0
2445,Mechanical,3,8.47,0,3,5,54.0,100.0
2446,IT,1,6.49,1,7,5,97.0,100.0
2447,CSE,3,6.0,0,5,6,87.0,100.0
2448,IT,3,7.61,1,3,1,48.0,100.0
2449,ECE,2,7.64,0,1,4,19.0,100.0
2450,EEE,3,6.8,1,5,2,60.0,100.0
2451,CSE,3,7.0,0,3,5,48.0,100.0
2452,EEE,3,5.51,1,6,2,85.0,100.0
2453,Mechanical,2,8.61,0,7,6,80.0,100.0
2454,CSE,3,7.16,0,3,0,22.0,88.3
2455,IT,2,5.0,1,5,2,56.0,100.0
2456,Mechanical,2,8.67,1,6,1,66.0,100.0
2457,EEE,3,7.32,1,6,3,79.0,100.0
2458,Mechanical,3,6.61,1,6,5,82.0,100.0
2459,ECE,2,5.64,0,3,1,42.0,100.0
2460,ECE,2,6.2,1,4,1,46.0,100.0
2461,IT,3,8.74,1,5,1,33.0,100.0
2462,CSE,2,7.28,0,7,6,93.0,100.0
2463,CSE,3,7.59,1,1,0,17.0,100.0
2464,EEE,3,7.32,1,1,4,30.0,100.0
2465,CSE,1,5.79,1,4,2,45.0,100.0
2466,CSE,3,7.37,2,6,0,75.0,100.0
2467,CSE,2,7.37,1,5,3,63.0,100.0
2468,CSE,3,9.6,0,1,0,23.0,100.0
2469,IT,3,5.0,1,3,1,54.0,93.6
2470,IT,3,7.81,0,7,0,52.0,100.0
2471,Civil,3,7.31,3,7,5,100.0,100.0
2472,CSE,3,7.92,0,5,6,63.0,100.0
2473,CSE,3,8.75,0,6,2,50.0,100.0
2474,CSE,3,7.38,0,6,2,52.0,100.0
2475,EEE,3,6.35,2,2,6,69.0,100.0
2476,CSE,3,8.45,0,4,3,42.0,100.0
2477,CSE,3,7.08,1,7,6,97.0,100.0
2478,CSE,3,6.23,0,6,3,63.0,95.6
2479,CSE,1,8.14,1,3,6,53.0,100.0
2480,Mechanical,3,6.12,0,4,0,40.0,100.0
2481,Mechanical,3,6.53,1,3,5,62.0,100.0
2482,CSE,2,6.72,1,4,3,69.0,100.0
2483,EEE,2,6.19,0,4,1,32.0,100.0
2484,IT,1,7.15,0,2,0,30.0,89.0
2485,IT,3,6.55,0,5,3,47.0,100.0
2486,CSE,1,8.05,1,1,6,43.0,100.0
2487,CSE,2,6.88,2,7,2,100.0,100.0
2488,IT,2,7.33,0,2,6,42.0,100.0
2489,Mechanical,3,5.71,1,5,4,74.0,100.0
2490,IT,1,6.8,0,5,2,53.0,100.0
2491,EEE,2,8.91,1,4,6,67.0,100.0
2492,CSE,3,5.95,0,2,1,26.0,100.0
2493,IT,3,6.26,2,4,5,91.0,100.0
2494,CSE,3,7.87,0,5,0,53.0,100.0
2495,Civil,3,7.96,1,6,5,81.0,100.0
2496,CSE,3,6.42,2,7,1,75.0,100.0
2497,ECE,3,8.87,0,5,1,36.0,100.0
2498,CSE,3,6.29,0,2,2,28.0,91.6
2499,CSE,3,8.09,2,4,3,62.0,100.0
2500,Civil,1,6.34,0,4,3,38.0,100.0
2501,IT,3,6.76,0,6,6,84.0,100.0
2502,CSE,2,6.77,1,1,3,22.0,100.0
2503,Mechanical,3,7.67,1,1,1,30.0,96.0
2504,ECE,3,7.38,0,1,6,36.0,100.0
2505,Civil,3,9.55,3,6,1,100.0,100.0
2506,EEE,3,6.47,0,1,1,0.0,97.9
2507,IT,3,7.69,0,3,1,19.0,100.0
2508,CSE,3,6.68,3,4,1,82.0,100.0
2509,Mechanical,1,8.06,1,4,0,40.0,100.0
2510,ECE,3,8.61,2,5,4,91.0,100.0
2511,IT,3,8.98,1,1,3,42.0,92.2
2512,CSE,3,7.79,1,7,3,87.0,100.0
2513,CSE,2,6.63,0,7,2,70.0,100.0
2514,IT,3,10.0,1,2,2,45.0,100.0
2515,Civil,1,7.55,3,6,0,89.0,100.0
2516,Mechanical,3,7.67,0,4,3,39.0,100.0
2517,CSE,3,7.05,0,6,0,49.0,92.5
2518,ECE,3,7.03,3,2,3,72.0,100.0
2519,Mechanical,2,7.37,0,5,5,57.0,100.0
2520,IT,3,6.04,3,6,6,100.0,100.0
2521,CSE,3,6.51,3,2,1,53.0,100.0
2522,Mechanical,3,6.42,0,7,2,61.0,100.0
2523,CSE,3,8.45,1,4,2,52.0,100.0
2524,IT,2,5.0,0,6,2,39.0,100.0
2525,CSE,2,8.22,0,5,0,65.0,100.0
2526,ECE,3,7.64,0,2,1,20.0,100.0
2527,CSE,3,5.79,1,7,2,66.0,100.0
2528,CSE,3,7.0,1,4,5,68.0,100.0
2529,IT,3,5.0,2,2,6,66.0,100.0
2530,ECE,2,5.61,0,1,2,22.0,100.0
2531,IT,3,9.59,1,4,4,47.0,100.0
2532,ECE,3,8.06,0,6,0,44.0,100.0
2533,Civil,2,8.03,0,1,3,20.0,100.0
2534,CSE,2,7.13,0,2,4,27.0,100.0
2535,Mechanical,2,6.01,0,1,6,18.0,100.0
2536,Civil,3,8.14,1,1,0,38.0,86.6
2537,CSE,3,8.02,0,2,5,17.0,100.0
2538,Civil,2,8.53,0,7,0,52.0,100.0
2539,IT,2,6.62,1,6,4,87.0,100.0
2540,CSE,3,7.06,0,7,6,88.0,100.0
2541,CSE,2,7.69,1,1,0,13.0,91.5
2542,IT,3,8.08,0,1,6,30.0,96.2
2543,Mechanical,3,6.13,3,6,6,100.0,100.0
2544,EEE,3,7.96,0,3,1,29.0,91.2
2545,CSE,3,5.79,0,2,3,28.0,100.0
2546,CSE,3,8.49,0,5,1,39.0,100.0
2547,Civil,1,6.46,1,6,6,90.0,100.0
2548,ECE,2,7.57,0,6,5,53.0,100.0
2549,CSE,1,8.67,0,4,6,54.0,100.0
2550,CSE,3,5.91,1,7,4,93.0,100.0
2551,CSE,3,5.85,2,6,3,94.0,100.0
2552,EEE,3,7.48,1,7,6,94.0,100.0
2553,IT,3,7.17,0,6,3,64.0,100.0
2554,CSE,3,8.79,0,3,5,43.0,100.0
2555,EEE,2,6.31,0,7,4,79.0,100.0
2556,ECE,1,6.64,0,4,2,49.0,100.0
2557,IT,2,5.0,0,3,4,46.0,100.0
2558,CSE,3,8.12,1,7,4,90.0,100.0
2559,Mechanical,3,6.68,1,7,0,81.0,100.0
2560,CSE,2,8.12,0,2,3,27.0,100.0
2561,CSE,3,6.71,1,7,5,86.0,100.0
2562,CSE,3,7.5,0,2,4,30.0,94.0
2563,CSE,3,5.73,0,3,5,35.0,93.4
2564,EEE,1,7.54,1,1,3,26.0,100.0
2565,ECE,2,8.16,0,7,1,47.0,100.0
2566,CSE,2,8.24,2,5,6,93.0,100.0
2567,Mechanical,3,7.6,0,2,1,34.0,100.0
2568,CSE,2,7.39,1,3,1,58.0,100.0
2569,Civil,1,5.2,0,7,6,87.0,100.0
2570,ECE,3,7.49,1,2,2,34.0,100.0
2571,Mechanical,2,6.68,0,7,3,66.0,100.0
2572,CSE,3,8.18,1,5,1,56.0,100.0
2573,ECE,3,7.04,0,7,5,76.0,100.0
2574,CSE,3,6.46,1,2,3,42.0,100.0
2575,CSE,3,6.58,0,4,2,33.0,98.7
2576,ECE,3,8.91,1,6,4,72.0,100.0
2577,ECE,3,6.07,0,7,6,75.0,100.0
2578,IT,3,8.51,2,3,3,61.0,100.0
2579,IT,3,5.42,0,7,5,68.0,100.0
2580,CSE,3,5.91,1,7,5,90.0,100.0
2581,ECE,2,8.27,0,1,1,16.0,96.7
2582,CSE,3,5.0,2,3,5,68.0,100.0
2583,CSE,3,6.43,1,6,2,69.0,100.0
2584,CSE,3,7.77,1,7,1,80.0,100.0
2585,ECE,3,7.38,0,7,3,69.0,100.0
2586,Civil,3,7.65,1,2,1,30.0,100.0
2587,Mechanical,3,6.64,0,7,1,57.0,100.0
2588,Mechanical,3,6.09,0,7,0,50.0,96.8
2589,Mechanical,3,6.11,2,5,3,73.0,100.0
2590,CSE,3,6.97,0,2,6,61.0,100.0
2591,IT,2,7.91,0,7,6,77.0,100.0
2592,EEE,3,5.69,1,7,4,83.0,100.0
2593,CSE,3,6.69,0,5,1,61.0,100.0
2594,IT,3,8.31,1,1,1,27.0,100.0
2595,CSE,3,7.45,1,2,6,50.0,100.0
2596,Civil,2,8.45,2,1,3,56.0,100.0
2597,EEE,2,8.67,0,5,6,81.0,100.0
2598,CSE,3,6.98,2,5,4,74.0,100.0
2599,Mechanical,3,5.37,0,5,5,49.0,100.0
2600,IT,3,8.53,2,7,2,89.0,100.0
2601,ECE,3,7.36,0,4,5,49.0,100.0
2602,IT,1,7.89,0,1,5,25.0,100.0
2603,CSE,3,6.75,2,7,6,100.0,100.0
2604,ECE,1,6.35,3,7,3,100.0,100.0
2605,CSE,2,6.03,0,7,5,84.0,94.7
2606,CSE,3,7.65,0,4,3,41.0,100.0
2607,Mechanical,3,8.28,0,1,5,21.0,100.0
