student_id,applications_sent,oa_attempted,oa_cleared,interviews_received,interviews_cleared,offers_received
3784,103,69,24,9,1,0
3785,65,55,20,5,1,0
3786,128,88,28,8,4,0
3787,147,90,44,14,4,1
3788,25,23,6,1,1,1
3789,127,78,21,4,2,1
3790,93,66,17,2,0,0
3791,78,60,22,4,2,1
3792,45,32,10,2,0,0
3793,141,83,36,9,3,1
3794,67,50,28,5,2,0
3795,58,43,12,3,0,0
3796,130,109,42,13,5,0
3797,94,77,30,7,4,3
3798,119,79,29,6,2,0
3799,76,56,24,8,5,3
3800,139,97,30,7,1,1
3801,77,58,21,3,1,1
3802,57,27,9,4,1,0
3803,92,73,35,10,4,1
3804,45,34,17,8,3,0
3805,101,75,36,10,4,0
3806,31,27,8,3,1,0
3807,85,57,19,4,2,0
3808,135,89,29,11,4,0
3809,142,93,32,6,1,0
3810,131,106,43,16,8,1
3811,37,24,5,1,0,0
3812,124,96,53,15,1,0
3813,80,62,21,7,5,1
3814,84,71,40,14,7,2
3815,39,35,14,5,3,0
3816,32,20,11,4,1,0
3817,92,58,21,9,3,1
3818,32,19,6,4,1,0
3819,149,121,45,16,5,0
3820,59,36,12,2,1,0
3821,46,29,10,4,2,0
3822,110,82,40,9,3,0
3823,50,41,17,4,2,0
3824,68,36,13,5,3,0
3825,149,123,52,12,6,1
3826,100,71,21,6,3,1
3827,125,100,38,13,3,1
3828,124,76,33,9,3,0
3829,114,87,33,9,4,1
3830,142,89,33,9,4,1
3831,77,55,17,4,1,0
3832,124,89,33,12,5,1
3833,58,41,12,4,2,0
3834,119,81,30,6,1,1
3835,39,34,8,1,0,0
3836,108,80,23,5,2,1
3837,52,31,10,3,0,0
3838,75,55,21,6,4,1
3839,44,30,12,1,1,1
3840,131,90,36,9,1,1
3841,96,79,22,5,0,0
3842,97,69,21,6,0,0
3843,59,48,28,7,4,3
3844,36,27,15,4,3,1
3845,54,47,12,4,1,0
3846,46,35,11,2,1,0
3847,116,91,39,13,5,1
3848,61,48,22,5,3,0
3849,135,107,39,12,5,1
3850,74,65,25,8,5,2
3851,111,89,33,10,2,1
3852,56,39,11,1,0,0
3853,42,29,11,1,0,0
3854,144,102,42,14,5,3
3855,138,107,47,7,2,0
3856,142,103,27,7,3,1
3857,135,92,37,10,3,2
3858,35,23,9,0,0,0
3859,135,90,36,12,7,4
3860,86,50,18,6,5,2
3861,66,46,16,2,2,0
3862,124,76,28,9,6,3
3863,94,77,44,13,6,4
3864,107,71,28,6,2,1
3865,138,102,38,8,1,0
3866,115,90,46,9,4,1
3867,136,102,27,8,2,2
3868,42,34,22,10,2,0
3869,143,105,32,5,3,1
3870,119,101,53,15,9,4
3871,76,51,17,7,2,1
3872,100,71,27,10,4,2
3873,141,118,44,13,5,1
3874,119,86,22,9,6,3
3875,77,54,12,2,0,0
3876,108,63,16,5,1,0
3877,57,43,13,2,1,1
3878,66,52,25,11,8,4
3879,71,56,14,2,0,0
3880,75,50,10,4,1,1
3881,64,49,30,4,3,2
3882,116,102,42,8,4,0
3883,97,73,29,13,5,1
3884,142,98,22,5,0,0
3885,43,31,9,2,1,0
3886,149,94,29,7,2,1
3887,46,37,7,1,1,0
3888,125,92,48,12,4,2
3889,101,80,35,9,2,0
3890,28,23,9,5,2,0
3891,107,89,45,15,6,1
3892,101,70,29,8,3,1
3893,109,94,35,12,3,1
3894,144,112,42,17,6,2
3895,94,78,34,9,2,0
3896,68,38,15,2,2,0
3897,128,94,40,9,2,0
3898,79,57,25,13,8,2
3899,57,47,19,4,1,0
3900,147,106,25,8,4,1
3901,103,82,33,9,1,1
3902,33,23,16,4,1,1
3903,39,30,12,2,0,0
3904,52,41,8,2,1,0
3905,35,30,8,3,1,1
3906,100,59,30,9,3,1
3907,115,79,30,7,4,1
3908,64,51,20,2,0,0
3909,102,72,25,3,1,0
3910,100,62,13,3,0,0
3911,134,89,30,13,5,0
3912,30,20,5,0,0,0
3913,89,66,19,5,1,1
3914,102,68,22,6,1,1
3915,39,22,10,4,0,0
3916,149,90,39,14,4,0
3917,121,98,35,8,3,0
3918,110,93,29,6,3,1
3919,26,23,6,1,0,0
3920,120,103,41,7,4,0
3921,84,73,34,9,3,0
3922,51,34,13,3,1,0
3923,119,82,27,6,3,0
3924,113,77,28,4,2,1
3925,57,48,20,6,4,2
3926,42,31,14,5,2,1
3927,142,95,38,4,0,0
3928,42,25,12,4,3,1
3929,97,57,24,6,3,1
3930,107,78,42,8,2,1
3931,84,54,26,6,3,1
3932,65,52,26,8,3,2
3933,101,69,26,7,4,0
3934,104,68,31,4,1,0
3935,127,89,18,6,3,0
3936,135,102,34,11,4,2
3937,86,61,25,8,1,1
3938,49,36,20,4,1,0
3939,90,65,33,13,3,2
3940,111,78,22,8,5,2
3941,64,48,25,4,2,1
3942,64,53,26,4,0,0
3943,72,59,16,4,0,0
3944,89,80,21,4,1,0
3945,74,46,18,2,1,0
3946,147,124,70,19,5,1
3947,81,64,13,2,0,0
3948,38,29,15,7,2,0
3949,133,88,29,11,5,0
3950,39,30,12,4,1,0
3951,137,99,46,12,7,2
3952,111,71,21,1,0,0
3953,72,55,31,10,2,0
3954,32,17,7,1,1,0
3955,51,32,13,4,1,0
3956,94,73,33,7,4,1
3957,40,24,12,4,3,1
3958,88,78,33,8,2,0
3959,93,67,20,9,4,1
3960,40,32,11,3,2,0
3961,93,76,28,3,0,0
3962,77,65,37,11,5,4
3963,73,63,30,15,6,0
3964,61,44,27,8,3,0
3965,137,81,42,13,4,1
3966,33,25,10,4,1,1
3967,146,101,36,7,1,0
3968,100,84,27,8,3,1
3969,45,23,7,2,0,0
3970,135,99,49,13,4,2
3971,40,33,9,3,3,1
3972,78,53,20,5,1,0
3973,31,16,4,0,0,0
3974,140,94,40,14,3,0
3975,111,71,24,7,2,0
3976,63,45,16,1,0,0
3977,141,117,53,21,8,3
3978,71,43,23,9,2,0
3979,37,23,8,1,0,0
3980,38,25,11,3,2,1
3981,119,75,32,7,1,1
3982,40,31,11,1,0,0
3983,123,89,26,5,2,1
3984,88,68,23,13,4,0
3985,89,68,24,5,2,0
3986,132,107,39,16,6,1
3987,138,90,34,12,5,2
3988,33,28,8,1,0,0
3989,39,25,7,3,2,1
3990,28,21,8,4,0,0
3991,37,24,12,2,2,1
3992,97,69,20,4,2,0
3993,94,64,16,7,3,2
3994,35,20,6,1,1,0
3995,42,28,17,5,2,0
3996,58,30,13,2,1,0
3997,44,27,11,3,2,0
3998,148,124,43,17,5,2
3999,134,117,42,15,3,1
4000,51,31,15,4,2,1
4001,40,22,11,2,0,0
4002,75,51,13,1,0,0
4003,124,96,41,11,3,1
4004,75,58,26,5,1,0
4005,145,118,40,16,6,3
4006,141,93,34,8,3,2
4007,80,46,11,1,1,0
4008,69,49,15,2,0,0
4009,63,41,13,4,1,0
4010,63,52,18,7,3,1
4011,94,69,21,6,0,0
4012,43,27,9,2,1,0
4013,97,64,30,13,6,2
4014,104,80,33,7,2,2
4015,48,36,7,3,1,1
4016,47,36,10,1,1,0
4017,123,84,33,8,2,0
4018,35,25,11,1,0,0
4019,136,97,30,9,5,1
4020,133,92,37,7,5,1
4021,111,90,31,8,4,1
4022,129,98,37,10,3,1
4023,28,20,6,1,0,0
4024,118,76,22,5,1,1
4025,51,40,18,3,0,0
4026,134,91,40,10,4,0
4027,147,99,21,1,0,0
4028,52,41,16,4,1,1
4029,148,81,33,10,3,0
4030,105,83,31,7,4,1
4031,72,56,17,5,2,0
4032,122,93,26,6,4,1
4033,39,33,10,1,0,0
4034,141,95,26,9,4,2
4035,114,81,24,4,1,0
4036,125,91,23,2,1,1
4037,60,49,18,4,1,0
4038,110,98,37,12,5,2
4039,143,110,29,7,1,0
4040,98,68,17,3,2,0
4041,143,95,44,14,8,2
4042,56,30,12,4,1,0
4043,91,69,18,3,1,0
4044,46,40,8,1,1,0
4045,44,31,14,4,1,0
4046,69,50,18,6,3,0
4047,120,90,22,5,1,0
4048,115,75,37,12,4,0
4049,137,113,46,18,9,3
4050,113,82,30,14,6,2
4051,114,95,20,7,4,2
4052,113,100,53,18,7,1
4053,106,81,35,12,2,1
4054,137,112,59,22,10,4
4055,112,73,42,12,6,3
4056,93,72,29,7,1,0
4057,35,22,8,4,2,0
4058,103,81,30,5,4,2
4059,115,87,24,6,0,0
4060,34,27,15,6,3,0
4061,43,33,16,4,0,0
4062,97,66,28,12,5,1
4063,59,50,24,8,3,1
4064,100,79,24,5,1,0
4065,65,55,23,10,4,0
4066,130,74,25,9,1,0
4067,62,39,14,2,1,0
4068,63,45,17,4,2,0
4069,76,55,15,3,0,0
4070,33,25,14,3,1,0
4071,38,31,12,3,0,0
4072,46,31,10,3,1,1
4073,106,71,30,8,7,3
4074,124,95,33,7,4,1
4075,67,54,22,5,1,0
4076,140,100,23,9,1,0
4077,57,41,26,6,5,1
4078,93,73,23,8,5,1
4079,44,32,16,4,1,0
4080,121,73,29,6,2,1
4081,33,22,12,3,1,0
4082,62,49,21,7,7,3
4083,30,18,4,1,1,1
4084,32,28,9,0,0,0
4085,108,62,17,4,2,0
4086,59,47,15,3,0,0
4087,49,39,19,8,7,2
4088,42,25,13,5,3,1
4089,100,80,34,6,1,0
4090,44,35,15,6,3,2
4091,74,46,12,1,0,0
4092,56,49,33,4,2,0
4093,68,44,13,4,4,2
4094,87,63,13,1,0,0
4095,103,83,17,1,1,0
4096,70,55,12,6,3,2
4097,132,78,30,13,9,3
4098,59,51,16,5,2,0
4099,39,32,9,2,1,0
4100,134,99,29,8,2,1
4101,123,84,44,9,3,0
4102,35,25,11,5,3,0
4103,43,36,10,3,0,0
4104,37,26,8,2,2,0
4105,88,51,16,6,2,1
4106,145,117,48,12,6,0
4107,51,44,21,6,3,0
4108,138,101,39,16,4,0
4109,99,65,22,4,3,0
4110,121,95,40,14,8,3
4111,102,74,15,5,1,1
4112,47,37,17,2,0,0
4113,86,60,19,5,2,1
4114,74,66,31,5,1,0
4115,147,117,44,10,3,1
4116,65,48,19,6,2,1
4117,38,26,4,1,0,0
4118,124,98,37,6,2,1
4119,69,52,17,6,2,1
4120,118,79,33,6,3,0
4121,57,47,14,3,2,1
4122,60,38,15,5,3,1
4123,85,53,13,4,2,0
4124,79,55,17,9,4,0
4125,72,50,24,7,3,1
4126,25,18,8,0,0,0
4127,100,85,36,14,7,2
4128,31,25,10,2,0,0
4129,124,102,46,18,7,3
4130,102,68,23,8,4,1
4131,89,70,25,8,6,1
4132,116,83,36,10,3,0
4133,121,88,47,11,4,0
4134,58,45,20,10,6,0
4135,34,30,7,1,0,0
4136,52,43,9,4,1,1
4137,108,63,24,6,1,0
4138,86,72,28,12,4,1
4139,143,103,29,9,4,0
4140,95,72,39,12,5,1
4141,145,107,40,14,8,3
4142,79,47,16,10,1,0
4143,125,80,28,8,4,0
4144,47,34,15,6,0,0
4145,64,38,11,3,1,0
4146,75,56,24,9,2,1
4147,139,83,38,15,4,0
4148,113,61,26,6,2,1
4149,121,87,33,10,4,1
4150,86,57,24,5,1,0
4151,136,99,36,6,4,3
4152,124,97,28,3,1,0
4153,57,41,15,3,1,0
4154,135,111,36,13,4,1
4155,137,92,52,15,8,1
4156,118,83,25,10,4,3
4157,64,54,16,5,3,0
4158,42,34,15,9,3,0
4159,58,43,30,11,4,1
4160,38,28,18,5,2,1
4161,36,29,14,5,3,0
4162,25,23,9,4,2,0
4163,133,88,30,14,5,1
4164,65,55,17,11,8,2
4165,48,23,5,2,1,0
4166,109,82,30,11,3,0
4167,93,71,23,3,1,1
4168,67,52,11,1,0,0
4169,110,74,25,4,3,0
4170,148,127,61,23,8,2
4171,145,119,39,11,4,3
4172,42,31,13,2,2,0
4173,136,100,41,10,4,0
4174,132,88,44,10,5,3
4175,122,93,62,13,7,2
4176,117,82,22,6,2,1
4177,80,58,25,8,4,1
4178,118,84,36,13,6,2
4179,122,93,22,4,2,0
4180,141,102,35,14,3,1
4181,77,56,25,8,3,2
4182,145,85,36,10,4,2
4183,41,26,8,2,1,0
4184,26,17,8,2,1,0
4185,84,55,15,4,0,0
4186,75,56,30,7,4,1
4187,119,81,25,10,3,0
4188,55,45,23,10,6,1
4189,59,47,7,2,0,0
4190,87,60,21,6,1,0
4191,29,24,10,2,1,0
4192,42,30,11,2,0,0
4193,67,47,18,5,3,0
4194,131,104,38,14,2,0
4195,98,52,22,4,2,0
4196,74,50,26,7,4,2
4197,120,79,28,13,5,1
4198,126,93,43,17,8,1
4199,72,49,18,7,3,2
4200,54,36,15,5,1,1
4201,99,84,23,7,3,0
4202,102,74,35,7,4,0
4203,51,45,11,1,1,0
4204,147,104,36,12,6,1
4205,130,98,38,13,5,2
4206,65,53,23,8,4,0
4207,65,51,25,5,2,1
4208,100,78,32,6,1,0
4209,127,92,30,11,8,1
4210,112,84,44,14,6,1
4211,109,69,34,5,1,1
4212,141,109,34,5,3,0
4213,103,80,43,17,6,3
4214,99,55,21,10,4,1
4215,80,50,17,4,2,0
4216,106,68,29,13,8,2
4217,35,29,8,1,0,0
4218,49,36,12,3,0,0
4219,30,20,8,5,0,0
4220,104,70,22,3,2,0
4221,93,81,42,9,3,0
4222,95,57,19,7,3,1
4223,39,33,21,12,4,1
4224,74,42,9,0,0,0
4225,31,19,9,3,1,1
4226,82,71,20,3,3,1
4227,45,33,8,2,2,0
4228,105,81,24,7,4,1
4229,114,88,19,8,0,0
4230,148,112,37,11,5,1
4231,97,61,14,3,1,1
4232,115,85,27,7,2,0
4233,105,80,29,6,4,0
4234,81,49,26,9,3,1
4235,82,48,19,5,2,1
4236,139,97,48,12,6,0
4237,140,123,68,18,6,1
4238,27,20,10,3,0,0
4239,103,69,27,6,0,0
4240,124,102,41,12,6,3
4241,79,58,34,8,3,1
4242,41,26,12,3,3,1
4243,131,91,32,7,2,0
4244,81,57,30,6,3,1
4245,135,81,46,16,9,4
4246,120,73,32,12,4,1
4247,50,32,9,3,0,0
4248,67,37,12,0,0,0
4249,94,77,32,9,3,1
4250,132,100,35,14,4,2
4251,84,64,15,3,0,0
4252,83,55,25,9,3,1
4253,149,88,24,6,2,1
4254,97,77,25,6,1,0
4255,104,69,23,6,3,0
4256,70,50,19,8,0,0
4257,68,61,17,4,1,0
4258,64,57,25,3,2,0
4259,26,17,6,0,0,0
4260,44,32,18,10,4,0
4261,77,52,16,5,0,0
4262,143,99,48,17,6,3
4263,94,59,10,3,1,0
4264,25,17,8,1,0,0
4265,26,22,7,1,0,0
4266,108,92,42,10,4,1
4267,38,28,18,5,0,0
4268,28,18,8,1,0,0
4269,127,91,33,12,8,2
4270,34,23,6,2,2,0
4271,136,108,55,19,10,1
4272,109,79,45,14,4,1
4273,36,26,11,5,2,0
4274,108,80,20,3,1,0
4275,147,108,42,14,8,2
4276,55,49,17,3,3,1
4277,110,65,21,6,5,1
4278,37,32,8,1,0,0
4279,50,35,16,5,2,1
4280,126,105,39,13,6,2
4281,67,44,21,5,3,1
4282,140,104,54,10,3,0
4283,140,76,35,8,3,0
4284,149,110,41,15,9,3
4285,121,96,39,15,7,2
4286,35,26,9,2,1,0
4287,91,69,22,5,2,1
4288,35,20,3,1,0,0
4289,132,97,28,11,4,1
4290,148,110,33,13,6,2
4291,131,81,30,13,4,1
4292,117,98,40,9,3,0
4293,89,59,26,6,3,0
4294,75,44,15,1,1,0
4295,90,66,18,7,1,0
4296,50,39,19,9,2,0
4297,120,86,34,13,6,3
4298,142,121,36,13,6,1
4299,29,21,10,1,0,0
4300,136,93,16,5,1,0
4301,92,74,29,13,2,1
4302,66,44,18,9,4,0
4303,99,87,36,10,6,0
4304,55,44,6,2,0,0
4305,61,31,16,4,3,0
4306,54,37,26,10,3,0
4307,106,77,28,8,4,1
4308,104,79,40,12,4,1
4309,90,61,22,8,2,0
4310,94,53,22,7,5,4
4311,68,62,25,4,0,0
4312,41,27,6,1,0,0
4313,62,38,17,7,3,0
4314,142,100,33,10,3,3
4315,50,35,7,3,0,0
4316,36,26,8,3,1,0
4317,39,29,8,0,0,0
4318,25,21,10,3,0,0
4319,41,27,12,1,0,0
4320,50,26,15,4,2,1
4321,43,26,12,7,3,0
4322,121,95,33,10,7,1
4323,27,17,8,1,1,0
4324,86,69,37,11,7,0
4325,119,79,26,14,5,2
4326,98,67,25,6,3,0
4327,144,94,41,13,5,2
4328,95,71,29,8,5,1
4329,120,101,31,9,4,1
4330,101,73,27,10,5,3
4331,47,27,14,8,1,0
4332,61,42,19,4,1,0
4333,61,47,21,8,3,1
4334,65,54,28,10,4,1
4335,137,103,44,9,0,0
4336,55,42,15,2,0,0
4337,127,99,32,7,1,0
4338,94,66,30,12,5,1
4339,62,37,16,3,1,0
4340,49,38,11,1,0,0
4341,72,48,15,2,1,0
4342,91,70,21,6,4,1
4343,58,43,12,6,3,1
4344,97,59,21,13,3,0
4345,149,100,47,15,5,1
4346,142,121,61,11,3,1
4347,49,34,6,1,1,0
4348,58,42,10,1,0,0
4349,146,95,26,4,1,0
4350,44,35,18,4,0,0
4351,42,30,10,5,3,1
4352,147,95,32,7,3,1
4353,54,46,15,5,3,1
4354,38,30,13,5,2,1
4355,40,37,15,3,2,0
4356,41,28,9,5,3,0
4357,40,27,10,1,1,0
4358,90,69,30,10,3,1
4359,89,71,25,9,2,1
4360,56,38,16,5,0,0
4361,102,88,43,7,4,3
4362,137,80,24,5,3,0
4363,67,54,28,9,1,0
4364,70,57,24,6,0,0
4365,42,30,9,1,0,0
4366,87,53,32,12,3,0
4367,61,49,18,9,1,0
4368,38,30,18,7,4,2
4369,125,78,34,12,2,1
4370,132,100,35,17,9,3
4371,142,98,39,10,6,0
4372,61,44,17,5,2,1
4373,86,64,31,6,0,0
4374,72,57,28,8,3,1
4375,83,67,17,2,0,0
4376,80,51,13,5,3,0
4377,116,79,40,10,4,1
4378,130,83,24,3,0,0
4379,65,50,20,3,1,0
4380,62,47,21,5,3,0
4381,129,97,28,5,4,0
4382,81,50,21,6,2,1
4383,103,78,32,5,4,0
4384,37,29,7,2,2,0
4385,77,54,17,4,3,1
4386,139,95,25,10,4,1
4387,37,26,12,3,2,0
4388,122,89,29,5,2,0
4389,67,50,20,7,2,1
4390,55,37,12,4,0,0
4391,139,109,40,13,3,0
4392,67,48,22,13,6,0
4393,28,24,10,4,0,0
4394,29,19,9,3,0,0
4395,140,97,35,6,1,1
4396,91,58,30,10,4,1
4397,143,108,43,9,3,1
4398,133,87,23,6,2,1
4399,31,23,9,1,1,0
4400,132,111,37,10,3,0
4401,72,56,25,12,4,0
4402,111,81,38,6,2,0
4403,91,76,36,13,3,0
4404,75,61,24,2,1,1
4405,111,88,29,5,4,1
4406,125,98,47,13,4,3
4407,133,110,44,18,4,2
4408,75,46,24,6,3,1
4409,137,120,50,13,5,1
4410,61,47,17,5,1,0
4411,28,22,6,2,0,0
4412,115,88,27,7,2,0
4413,70,46,17,5,0,0
4414,92,69,30,16,7,3
4415,63,43,13,5,2,1
4416,77,41,23,4,3,0
4417,142,109,33,14,4,1
4418,81,48,20,9,3,1
4419,46,31,18,6,2,0
4420,93,64,21,5,1,0
4421,147,120,34,8,2,1
4422,112,85,38,15,3,1
4423,29,24,10,3,3,0
4424,121,81,31,7,3,0
4425,48,36,15,7,2,0
4426,59,39,17,5,0,0
4427,93,63,14,3,1,0
4428,28,23,7,1,1,0
4429,89,73,23,8,6,2
4430,110,84,36,17,10,3
4431,80,56,24,10,6,1
4432,88,68,36,15,8,4
4433,82,64,23,10,7,1
4434,49,32,14,2,1,0
4435,32,29,12,3,0,0
4436,122,87,36,10,2,0
4437,31,24,5,0,0,0
4438,30,23,11,3,2,1
4439,34,21,4,3,0,0
4440,147,92,33,8,2,0
4441,117,97,30,9,4,1
4442,54,45,17,5,1,0
4443,64,51,15,7,3,0
4444,110,80,34,10,5,0
4445,57,47,14,3,1,0
4446,106,78,37,10,4,1
4447,114,90,27,9,6,1
4448,118,83,41,13,5,0
4449,146,110,45,10,3,2
4450,43,38,19,5,1,0
4451,104,76,30,9,4,1
4452,132,104,28,6,1,0
4453,136,82,21,4,1,1
4454,111,85,29,10,2,2
4455,137,87,43,16,7,2
4456,68,50,12,1,0,0
4457,27,19,9,2,1,0
4458,66,57,19,4,2,1
4459,115,91,44,8,5,3
4460,88,60,21,5,2,1
4461,39,32,6,1,0,0
4462,74,40,18,4,1,0
4463,122,96,53,16,4,1
4464,117,75,18,3,1,0
4465,41,31,8,0,0,0
4466,104,77,42,12,4,1
4467,39,30,10,2,1,0
4468,133,107,35,9,1,0
4469,94,74,26,1,1,1
4470,147,87,29,10,1,0
4471,105,81,31,10,4,0
4472,44,29,13,2,1,1
4473,136,85,43,17,6,0
4474,121,74,26,10,5,3
4475,79,68,26,7,2,0
4476,36,28,12,3,2,0
4477,129,108,43,12,6,1
4478,119,85,25,6,1,0
4479,30,22,9,5,3,2
4480,122,80,31,7,1,0
4481,46,35,8,2,0,0
4482,83,58,23,6,2,0
4483,124,90,29,8,2,1
4484,29,25,7,1,0,0
4485,47,39,12,3,1,1
4486,49,42,17,5,3,0
4487,129,92,34,10,4,1
4488,113,82,28,11,4,0
4489,93,51,21,8,1,1
4490,29,20,12,4,3,2
4491,27,24,10,1,0,0
4492,52,30,11,4,1,1
4493,49,33,17,3,2,2
4494,88,64,26,8,5,3
4495,125,91,32,11,3,2
4496,58,49,29,6,0,0
4497,120,96,40,7,3,0
4498,81,51,16,2,0,0
4499,137,104,40,13,7,2
4500,86,58,19,5,3,2
4501,119,95,38,10,7,1
4502,42,29,13,3,1,0
4503,126,106,29,9,5,2
4504,68,56,21,10,5,1
4505,116,92,38,7,3,2
4506,123,101,30,9,3,2
4507,114,78,37,12,2,1
4508,76,43,21,8,1,0
4509,77,56,28,8,4,1
4510,46,35,12,2,0,0
4511,112,88,21,4,0,0
4512,87,72,41,11,1,0
4513,66,39,15,5,1,0
4514,44,36,16,7,3,2
4515,51,34,12,3,1,0
4516,80,65,16,3,1,0
4517,90,62,22,7,2,1
4518,134,92,28,7,3,1
4519,67,43,14,4,1,0
4520,25,21,7,3,0,0
4521,109,83,39,10,2,1
4522,28,20,6,4,2,2
4523,102,66,23,9,5,3
4524,109,97,28,10,5,1
4525,111,82,45,14,7,3
4526,102,72,33,14,3,2
4527,34,24,6,3,1,1
4528,109,85,31,14,6,2
4529,41,32,18,7,2,1
4530,32,24,9,3,1,0
4531,122,99,45,15,5,1
4532,39,29,8,0,0,0
4533,121,91,44,10,2,1
4534,77,67,23,6,2,1
4535,64,52,23,12,6,1
4536,112,69,35,15,7,1
4537,29,23,5,2,2,0
4538,149,127,38,12,7,1
4539,137,109,30,7,0,0
4540,41,28,9,1,1,0
4541,33,23,11,4,1,0
4542,122,76,28,5,2,0
4543,54,45,21,3,0,0
4544,67,54,24,4,1,0
4545,70,52,20,4,1,0
4546,140,91,37,12,3,0
4547,48,32,9,1,0,0
4548,107,60,15,5,1,0
4549,75,46,20,5,3,1
4550,124,74,29,12,3,1
4551,71,54,29,2,0,0
4552,45,37,19,4,2,0
4553,77,60,26,4,1,0
4554,144,120,51,14,5,2
4555,36,22,9,3,2,1
4556,136,107,25,11,4,1
4557,51,42,17,6,4,1
4558,49,36,18,7,1,0
4559,98,70,31,12,6,0
4560,58,48,19,5,2,2
4561,50,39,13,3,0,0
4562,29,20,7,1,0,0
4563,129,86,24,9,4,1
4564,131,98,34,7,2,0
4565,47,41,17,5,2,2
4566,110,87,29,13,9,2
4567,36,28,9,4,3,2
4568,64,45,17,6,5,0
4569,106,68,21,5,3,1
4570,69,60,27,7,3,0
4571,42,38,16,2,1,0
4572,65,58,14,3,0,0
4573,95,64,20,6,5,2
4574,101,68,24,7,3,2
4575,122,92,39,15,6,2
4576,130,98,31,10,5,0
4577,119,68,27,6,2,1
4578,140,93,37,8,5,1
4579,41,30,14,7,2,1
4580,75,54,14,3,2,0
4581,87,53,23,6,0,0
4582,32,21,7,4,1,0
4583,79,63,22,6,3,1
4584,135,86,32,7,2,0
4585,48,38,16,4,1,0
4586,149,105,45,14,9,4
4587,40,30,10,4,0,0
4588,110,90,29,9,3,0
4589,64,45,17,3,1,0
4590,42,28,8,5,4,1
4591,67,55,25,5,2,1
4592,39,23,11,1,0,0
4593,129,84,25,5,3,0
4594,45,28,5,2,1,0
4595,55,38,8,1,0,0
4596,122,102,42,10,3,0
4597,110,93,41,15,4,3
4598,32,22,8,2,0,0
4599,107,84,22,2,0,0
4600,136,89,45,14,5,1
4601,55,37,16,8,2,0
4602,111,60,17,2,0,0
4603,133,113,35,5,4,2
4604,64,43,16,4,1,0
4605,101,87,29,9,5,0
4606,93,56,28,12,7,1
4607,94,67,22,5,2,0
4608,123,103,47,17,9,4
4609,37,27,12,2,1,0
4610,146,96,36,8,4,1
4611,84,50,31,9,4,1
4612,60,44,13,4,1,0
4613,108,87,27,9,6,1
4614,39,25,13,3,2,1
4615,129,91,20,6,3,1
4616,39,30,6,4,2,0
4617,28,17,7,2,2,0
4618,45,40,16,5,1,0
4619,133,115,58,25,9,3
4620,60,41,11,4,2,1
4621,41,35,11,3,1,0
4622,149,111,47,13,4,1
4623,124,107,63,19,3,0
4624,124,94,18,4,1,0
4625,113,94,45,13,5,0
4626,67,43,15,3,0,0
4627,147,102,36,7,1,0
4628,106,76,23,9,3,2
4629,42,30,9,2,1,0
4630,52,39,14,2,2,0
4631,69,46,16,6,2,0
4632,29,19,3,2,2,1
4633,72,49,18,6,1,0
4634,54,47,20,8,3,1
4635,109,87,32,5,2,1
4636,145,97,33,8,3,0
4637,34,24,11,4,1,0
4638,70,55,19,4,2,1
4639,101,73,22,3,1,0
4640,105,88,44,15,5,0
4641,54,33,16,3,1,0
4642,37,27,11,4,1,0
4643,94,64,15,5,4,1
4644,89,67,20,6,2,1
4645,127,72,27,10,2,1
4646,45,21,6,2,0,0
4647,84,62,28,7,2,0
4648,26,16,8,1,0,0
4649,121,96,47,13,3,0
4650,113,98,33,7,3,1
4651,105,91,24,8,4,0
4652,110,71,32,3,2,0
4653,47,37,11,4,2,1
4654,45,32,16,4,0,0
4655,113,87,47,12,4,2
4656,123,94,42,12,3,1
4657,137,74,27,6,3,0
4658,105,88,30,9,4,1
4659,142,103,37,4,0,0
4660,145,90,25,3,3,0
4661,37,25,13,1,1,0
4662,42,35,13,2,0,0
4663,136,114,48,16,7,1
4664,108,73,27,13,5,1
4665,35,24,10,7,5,1
4666,48,34,20,2,1,0
4667,120,85,36,8,4,0
4668,126,105,45,13,10,2
4669,74,44,18,5,3,2
4670,106,70,19,11,8,1
4671,77,64,27,5,1,0
4672,35,19,8,0,0,0
4673,149,92,37,4,0,0
4674,133,89,31,9,3,0
4675,36,32,10,3,0,0
4676,118,88,21,6,1,0
4677,29,26,10,3,2,0
4678,26,23,4,1,0,0
4679,146,114,26,5,2,2
4680,32,23,13,6,1,1
4681,146,106,47,13,3,0
4682,54,35,11,2,1,1
4683,87,55,32,12,2,0
4684,125,90,33,6,3,1
4685,46,33,17,4,0,0
4686,41,29,15,4,1,0
4687,128,105,51,22,6,1
4688,138,102,34,10,3,0
4689,79,55,28,7,3,0
4690,47,39,11,4,3,0
4691,96,61,22,7,3,1
4692,50,38,19,3,2,0
4693,115,73,14,5,0,0
4694,75,57,29,12,5,2
4695,129,105,54,18,9,2
4696,140,99,39,9,3,0
4697,52,31,8,2,0,0
4698,51,33,15,5,2,0
4699,103,73,27,9,2,0
4700,114,94,21,12,4,1
4701,101,80,36,12,3,1
4702,37,27,12,2,1,0
4703,101,62,18,5,1,0
4704,148,101,50,12,4,1
4705,73,51,25,11,3,2
4706,132,94,32,9,6,1
4707,138,92,26,8,4,2
4708,29,16,7,3,0,0
4709,149,112,45,14,3,0
4710,28,20,7,2,0,0
4711,39,30,11,2,2,2
4712,128,82,39,15,4,0
4713,94,71,34,8,2,0
